Probes.Probe_Type VCap.Probe_id VCap.Gene_symbol point_change androgen_point_change
Common RefSeq targets ILMN_1772951 ST6GALNAC1 1 0
Common RefSeq targets ILMN_2349459 BIRC5 2 0
Common RefSeq targets ILMN_1694084 CYTH1 2 0
Common RefSeq targets ILMN_1721876 TIMP2 8 2
Common RefSeq targets ILMN_2230566 RAB40B 14 7
Common RefSeq targets ILMN_1699489 TUBB6 5 0
Common RefSeq targets ILMN_2406035 LAMA3 18 9
Common RefSeq targets ILMN_2198912 TTR 6 2
Common RefSeq targets ILMN_1792389 RNF165 7 0
Common RefSeq targets ILMN_1655422 RPL17 11 0
Common RefSeq targets ILMN_1651315 HMG20B 9 0
Common RefSeq targets ILMN_2286400 CAPS 23 0
Common RefSeq targets ILMN_2115633 CD320 6 0
Common RefSeq targets ILMN_2212763 ICAM3 13 0
Common RefSeq targets ILMN_2086077 JUNB 9 1
Common RefSeq targets ILMN_1796177 GIPC1 4 0
Common RefSeq targets ILMN_2135798 NR2C2AP 5 0
Common RefSeq targets ILMN_2228710 PDCD5 9 2
Common RefSeq targets ILMN_1797895 FFAR2 2 0
Common RefSeq targets ILMN_2154671 COX6B1 21 NA
Common RefSeq targets ILMN_2363668 YIF1B 10 6
Common RefSeq targets ILMN_1758055 YIF1B 9 8
Common RefSeq targets ILMN_2389582 HNRNPL 11 2
Common RefSeq targets ILMN_1735979 BCKDHA 16 0
Common RefSeq targets ILMN_2207363 RABAC1 9 9
Common RefSeq targets ILMN_1748093 PAFAH1B3 9 1
Common RefSeq targets ILMN_1710514 BCL3 9 0
Common RefSeq targets ILMN_2335583 KLK2 9 0
Common RefSeq targets ILMN_1765979 LOC147645 12 0
Common RefSeq targets ILMN_1744395 AK131409 5 1
Common RefSeq targets ILMN_2185845 BRSK1 21 11
Common RefSeq targets ILMN_2323944 FAM110A 10 0
Common RefSeq targets ILMN_1709683 RASSF2 7 1
Common RefSeq targets ILMN_1806312 C20orf30 5 NA
Common RefSeq targets ILMN_1790973 CDS2 4 0
Common RefSeq targets ILMN_1691376 JAG1 4 0
Common RefSeq targets ILMN_1709772 SNX5 4 0
Common RefSeq targets ILMN_1690386 CSRP2BP 11 0
Common RefSeq targets ILMN_2043728 ZNF341 3 0
Common RefSeq targets ILMN_2063925 CTNNBL1 4 0
Common RefSeq targets ILMN_1663042 SDC4 3 0
Common RefSeq targets ILMN_1685824 B4GALT5 16 NA
Common RefSeq targets ILMN_2293363 KCNG1 2 0
Common RefSeq targets ILMN_2136147 BCAS1 8 0
Common RefSeq targets ILMN_1657823 PMEPA1 5 0
Common RefSeq targets ILMN_1711450 TH1L 16 0
Common RefSeq targets ILMN_2352380 TRPM2 13 6
Common RefSeq targets ILMN_1687863 LSS 11 10
Common RefSeq targets ILMN_2181445 BCL2L13 10 4
Common RefSeq targets ILMN_2235283 MAPK1 7 0
Common RefSeq targets ILMN_1807074 MIF 20 17
Common RefSeq targets ILMN_1809245 PITPNB 3 0
Common RefSeq targets ILMN_1809433 XBP1 14 0
Common RefSeq targets ILMN_1667883 THOC5 2 0
Common RefSeq targets ILMN_2159311 RFPL2 10 2
Common RefSeq targets ILMN_1715963 FBXO7 6 0
Common RefSeq targets ILMN_1701461 TIMP3 3 0
Common RefSeq targets ILMN_1708159 PICK1 5 6
Common RefSeq targets ILMN_2177965 RPS19BP1 12 0
Common RefSeq targets ILMN_2368718 CENPM 14 7
Common RefSeq targets ILMN_1732615 ASMTL 5 2
Common RefSeq targets ILMN_1707236 HCCS 6 0
Common RefSeq targets ILMN_1813851 GRPR 3 0
Common RefSeq targets ILMN_2392352 CTPS2 6 0
Common RefSeq targets ILMN_1773153 SHC1 8 1
Common RefSeq targets ILMN_1666156 MORF4L2 5 0
Common RefSeq targets ILMN_1803824 ZDHHC9 5 0
Common RefSeq targets ILMN_1756982 CLIC1 3 0
Common RefSeq targets ILMN_2124386 RGL2 14 0
Common RefSeq targets ILMN_1752406 LOC100132288 13 0
VCap only ILMN_2378257 SDF4 9 7
VCap only ILMN_1781636 VWA1 5 0
VCap only ILMN_2386982 PRKCZ 6 0
VCap only ILMN_2094266 HES2 4 0
VCap only ILMN_2053921 CAPZB 5 1
VCap only ILMN_1789599 NBL1 2 0
VCap only ILMN_1714473 ZNF436 0 6
VCap only ILMN_2075927 STK40 9 0
VCap only ILMN_2076940 C1orf149 4 0
VCap only ILMN_1757343 PABPC4 6 4
VCap only ILMN_2081682 SMAP2 3 0
VCap only ILMN_2353642 ATP6V0B 5 0
VCap only ILMN_2366391 PRDX1 5 0
VCap only ILMN_2380771 AKR1A1 8 0
VCap only ILMN_2395055 ATPAF1 6 0
VCap only ILMN_2173291 CYP4B1 14 9
VCap only ILMN_2175317 CYP4X1 14 6
VCap only ILMN_2052163 YIPF1 6 3
VCap only ILMN_2414786 DIO1 7 0
VCap only ILMN_2361163 SSBP3 4 0
VCap only ILMN_2388800 PPAP2B 4 0
VCap only ILMN_1739001 TACSTD2 2 0
VCap only ILMN_2097943 C1orf87 15 12
VCap only ILMN_2340259 PDE4B 4 0
VCap only ILMN_2052208 GADD45A 2 0
VCap only ILMN_2306077 USP33 2 0
VCap only ILMN_2144574 CTBS 7 0
VCap only ILMN_2129572 F3 1 0
VCap only ILMN_2191822 ALG14 16 13
VCap only ILMN_2313730 RHOC 12 0
VCap only ILMN_2415189 ATP1A1 3 0
VCap only ILMN_2396546 IGSF3 8 0
VCap only ILMN_2349138 CDC42SE1 12 3
VCap only ILMN_1771126 RORC 7 0
VCap only ILMN_2041046 CKS1B 21 19
VCap only ILMN_2384544 ADAM15 6 0
VCap only ILMN_2371055 EFNA1 6 0
VCap only ILMN_2405470 KLHDC9 12 0
VCap only ILMN_2407824 ATP1B1 2 0
VCap only ILMN_2397571 PIGC 3 0
VCap only ILMN_2104106 XPR1 10 5
VCap only ILMN_2065299 EDEM3 4 0
VCap only ILMN_2366654 NR5A2 4 0
VCap only ILMN_2367753 ATP2B4 3 5
VCap only ILMN_2209238 MFSD4 8 0
VCap only ILMN_2362902 RASSF5 4 0
VCap only ILMN_2073446 C1orf116 4 0
VCap only ILMN_2089656 C1orf107 6 0
VCap only ILMN_1808769 BC005997 3 0
VCap only ILMN_1917341 AK056963 13 1
VCap only ILMN_2404512 PSEN2 15 0
VCap only ILMN_2394561 IRF2BP2 1 0
VCap only ILMN_2346856 GGPS1 14 0
VCap only ILMN_2092664 ADSS 1 0
VCap only ILMN_2123871 TMEM18 14 6
VCap only ILMN_2217329 IAH1 12 8
VCap only ILMN_1769934 LBP-32 2 0
VCap only ILMN_1687430 EIF2B4 13 6
VCap only ILMN_2315979 LBH 16 0
VCap only ILMN_2104295 TMEM178 8 3
VCap only ILMN_2150258 ZFP36L2 2 3
VCap only ILMN_2377210 PPM1B 5 0
VCap only ILMN_1752899 BCL11A 2 0
VCap only ILMN_2402766 AFTPH 2 0
VCap only ILMN_2387995 ANTXR1 12 NA
VCap only ILMN_2220184 GFPT1 9 0
VCap only ILMN_2278433 LOC285074 14 0
VCap only ILMN_2327860 MAL 4 0
VCap only ILMN_2048793 CIAO1 4 0
VCap only ILMN_2235851 BC012317 5 0
VCap only ILMN_2375003 MAP4K4 7 0
VCap only ILMN_2408730 GCC2 8 5
VCap only ILMN_1733176 LIMS1 6 0
VCap only ILMN_2138589 MERTK 2 0
VCap only ILMN_2067101 POLR1B 2 0
VCap only ILMN_1755926 DBI 5 0
VCap only ILMN_2309245 BIN1 8 0
VCap only ILMN_2297710 PLEKHB2 10 0
VCap only ILMN_2215640 TUBA3D 1 0
VCap only ILMN_2215639 TUBA3D 1 0
VCap only ILMN_1747655 CCDC74A 12 0
VCap only ILMN_1823112 RBM45 2 0
VCap only ILMN_2151541 DNAJC10 4 0
VCap only ILMN_2391333 CYP20A1 5 0
VCap only ILMN_2318725 EEF1B2 13 NA
VCap only ILMN_2166524 CCNYL1 3 0
VCap only ILMN_2091347 IDH1 10 1
VCap only ILMN_1811364 CD556913 2 0
VCap only ILMN_2360705 ACSL3 1 0
VCap only ILMN_2415144 SP110 4 0
VCap only ILMN_2366041 ITM2C 23 0
VCap only ILMN_1725707 ATG16L1 2 0
VCap only ILMN_2099315 TRPM8 4 0
VCap only ILMN_1800530 AGAP1 7 0
VCap only ILMN_2371458 CXCR7 5 0
VCap only ILMN_1754858 PASK 4 0
VCap only ILMN_2183261 THAP4 3 0
VCap only ILMN_2411915 ATG4B 4 0
VCap only ILMN_2206272 D2HGDH 4 0
VCap only ILMN_2400648 SRGAP3 6 0
VCap only ILMN_2393763 ARPC4 7 0
VCap only ILMN_2400143 RPL32 12 6
VCap only ILMN_2390919 FBLN2 6 0
VCap only ILMN_2349610 DPH3 2 0
VCap only ILMN_2261973 DPH3 4 0
VCap only ILMN_2200917 SLC4A7 9 4
VCap only ILMN_2384241 TGFBR2 3 0
VCap only ILMN_2403247 CMTM7 4 0
VCap only ILMN_2289924 TRAK1 4 0
VCap only ILMN_2107184 SNRK 9 6
VCap only ILMN_2412927 GMPPB 4 0
VCap only ILMN_2393573 RASSF1 8 0
VCap only ILMN_2397954 PARP3 16 0
VCap only ILMN_2134110 SELK 6 1
VCap only ILMN_2224486 C3orf14 17 0
VCap only ILMN_2128795 LRIG1 3 0
VCap only ILMN_2225144 EIF4E3 12 0
VCap only ILMN_2406304 PDZRN3 5 0
VCap only ILMN_2387090 CGGBP1 2 0
VCap only ILMN_2174127 DCBLD2 4 1
VCap only ILMN_2215545 C3orf26 8 0
VCap only ILMN_2188521 PVRL3 2 0
VCap only ILMN_2380688 B4GALT4 0 NA
VCap only ILMN_2198239 HGD 1 0
VCap only ILMN_2131293 ALG1L 3 0
VCap only ILMN_2356111 SLC41A3 0 0
VCap only ILMN_2116639 TFDP2 8 0
VCap only ILMN_2230862 GYG1 9 0
VCap only ILMN_2341467 PARL 0 7
VCap only ILMN_2275248 ECE2 11 0
VCap only ILMN_2370365 RFC4 9 1
VCap only ILMN_2302118 CCDC50 7 8
VCap only ILMN_2412564 NCBP2 18 0
VCap only ILMN_2203588 MYL5 12 0
VCap only ILMN_2401344 PPP2R2C 1 12
VCap only ILMN_2406586 KIAA1345 10 1
VCap only ILMN_2224907 C4orf34 15 0
VCap only ILMN_2235086 BEND4 2 0
VCap only ILMN_2392546 PAICS 11 0
VCap only ILMN_2162819 UGT2B11 5 0
VCap only ILMN_2262901 RUFY3 8 1
VCap only ILMN_1782939 DQ894588 11 7
VCap only ILMN_2391512 NAAA 19 0
VCap only ILMN_2237428 SCD5 5 0
VCap only ILMN_2399896 SEC31A 8 3
VCap only ILMN_2189222 KLHL8 5 0
VCap only ILMN_2401253 FAM13A 3 0
VCap only ILMN_2401258 FAM13A 2 0
VCap only ILMN_2097259 CYP2U1 4 0
VCap only ILMN_2412549 GAR1 6 0
VCap only ILMN_2153373 LRBA 0 0
VCap only ILMN_2041101 ANXA2P1 3 0
VCap only ILMN_2189859 TMEM192 3 0
VCap only ILMN_2415011 DCTD 15 0
VCap only ILMN_2085722 ING2 0 0
VCap only ILMN_2224444 SNX25 2 0
VCap only ILMN_2387952 FAM134B 3 0
VCap only ILMN_2283597 FAM134B 4 0
VCap only ILMN_2367172 AMACR 1 0
VCap only ILMN_2382558 SERF1B 4 0
VCap only ILMN_2233878 SERF1B 4 0
VCap only ILMN_2138435 MRPS27 7 2
VCap only ILMN_1659762 BTF3 10 6
VCap only ILMN_2301722 PDE8B 5 0
VCap only ILMN_2100458 RFESD 23 0
VCap only ILMN_2311761 AP3S1 5 0
VCap only ILMN_2381697 P4HA2 7 0
VCap only ILMN_2050911 SLC22A4 9 4
VCap only ILMN_2124361 LEAP2 4 0
VCap only ILMN_2394296 SAR1B 5 0
VCap only ILMN_2349600 BRD8 8 5
VCap only ILMN_2185866 PCDHB17 15 6
VCap only ILMN_2364174 CSNK1A1 4 0
VCap only ILMN_2354478 CYFIP2 8 0
VCap only ILMN_2071937 ATP6V0E1 22 0
VCap only ILMN_2415926 THOC3 10 6
VCap only ILMN_2298936 THOC3 11 0
VCap only ILMN_2205470 FAM153B 8 0
VCap only ILMN_2376133 KIAA1191 8 10
VCap only ILMN_2365544 NHP2 7 2
VCap only ILMN_1860963 BM715829 6 0
VCap only ILMN_2384536 PECI 3 0
VCap only ILMN_2403965 TXNDC5 10 6
VCap only ILMN_2175131 TMEM14C 15 10
VCap only ILMN_2101885 TUBB 8 4
VCap only ILMN_2068499 POU5F1 1 0
VCap only ILMN_2383077 SLC39A7 8 0
VCap only ILMN_2311537 HMGA1 8 0
VCap only ILMN_2323801 MOCS1 5 0
VCap only ILMN_2120210 RCAN2 13 5
VCap only ILMN_2241124 GPR110 4 0
VCap only ILMN_1768271 SMAP1 5 1
VCap only ILMN_2168314 PGM3 3 0
VCap only ILMN_2178587 ANKRD6 15 0
VCap only ILMN_2375032 BEND3 1 0
VCap only ILMN_2410406 AKAP7 1 0
VCap only ILMN_2185984 SASH1 2 0
VCap only ILMN_2048478 SLC22A3 3 0
VCap only ILMN_2226324 BRP44L 10 6
VCap only ILMN_2358074 MAD1L1 4 0
VCap only ILMN_2216157 GNA12 4 0
VCap only ILMN_2405353 SDK1 11 5
VCap only ILMN_2160727 CYTH3 4 0
VCap only ILMN_2115154 NUPL2 5 0
VCap only ILMN_2049766 NFE2L3 3 0
VCap only ILMN_2315208 CAMK2B 9 1
VCap only ILMN_2120555 ADCY1 3 0
VCap only ILMN_2396875 IGFBP3 2 0
VCap only ILMN_2340919 GRB10 4 0
VCap only ILMN_2367020 SEC61G 14 0
VCap only ILMN_2345872 SUMF2 8 6
VCap only ILMN_2338268 ABHD11 11 6
VCap only ILMN_1803560 LAT2 9 0
VCap only ILMN_2406410 RHBDD2 6 1
VCap only ILMN_2054362 SLC25A40 13 0
VCap only ILMN_2222065 FZD1 5 0
VCap only ILMN_2085760 ARPC1B 8 5
VCap only ILMN_2157075 LRCH4 8 6
VCap only ILMN_1753005 RELN 7 1
VCap only ILMN_2073732 CBLL1 3 0
VCap only ILMN_2149226 CAV1 9 0
VCap only ILMN_2368773 FAM3C 13 7
VCap only ILMN_1794233 AK125651 4 0
VCap only ILMN_1887216 BX537819 3 9
VCap only ILMN_2307598 SLC37A3 0 NA
VCap only ILMN_2355033 KIAA1147 8 2
VCap only ILMN_2368188 TRPV6 2 0
VCap only ILMN_2214473 ARHGEF5L 3 0
VCap only ILMN_2364529 EZH2 18 1
VCap only ILMN_2402416 DNAJB6 5 0
VCap only ILMN_2066756 NCAPG2 24 10
VCap only ILMN_2134056 SOX7 0 0
VCap only ILMN_2055523 ChGn 5 0
VCap only ILMN_2172890 SLC18A1 5 8
VCap only ILMN_2398261 FGFR1 5 0
VCap only ILMN_2363591 SDCBP 7 0
VCap only ILMN_2278819 PDE7A 4 0
VCap only ILMN_1894712 LOC100131819 15 0
VCap only ILMN_2381064 TPD52 1 0
VCap only ILMN_2146761 FABP5 5 0
VCap only ILMN_2101832 LAPTM4B 15 7
VCap only ILMN_1788538 NCALD 5 0
VCap only ILMN_2073289 MTSS1 6 0
VCap only ILMN_1727790 KHDRBS3 4 0
VCap only ILMN_2237252 LY6H 3 0
VCap only ILMN_2405628 TOP1MT 12 8
VCap only ILMN_1763955 BOP1 8 0
VCap only ILMN_2213558 Tmp21-II 9 1
VCap only ILMN_2402600 GLIS3 5 0
VCap only ILMN_2376723 CDKN2B 9 7
VCap only ILMN_2349444 NUDT2 11 9
VCap only ILMN_2398489 SIGMAR1 2 0
VCap only ILMN_2379931 PIGO 0 0
VCap only ILMN_2110167 POLR1E 6 4
VCap only ILMN_2271149 PGM5 8 0
VCap only ILMN_2384561 TJP2 12 0
VCap only ILMN_2351611 UBQLN1 6 0
VCap only ILMN_2374036 CTSL1 4 0
VCap only ILMN_1686804 CCRK 14 0
VCap only ILMN_2379560 CDC14B 5 0
VCap only ILMN_2369403 AKAP2 13 0
VCap only ILMN_2261882 KIAA0368 4 0
VCap only ILMN_2225537 PTGR1 5 1
VCap only ILMN_2415529 CDK5RAP2 5 0
VCap only ILMN_2290118 MEGF9 0 0
VCap only ILMN_2222872 RBM18 16 6
VCap only ILMN_2408576 FAM129B 9 0
VCap only ILMN_2414878 STXBP1 11 0
VCap only ILMN_2401779 FAM102A 3 0
VCap only ILMN_2327947 SLC25A25 9 3
VCap only ILMN_1770725 AIF1L 2 0
VCap only ILMN_2329569 C9orf116 12 0
VCap only ILMN_2112049 DNLZ 10 1
VCap only ILMN_2380850 SDCCAG3 6 0
VCap only ILMN_2252309 DPP7 7 3
VCap only ILMN_2249018 LRRC26 4 0
VCap only ILMN_2096405 WDR37 2 0
VCap only ILMN_2186061 IPFK-2 8 0
VCap only ILMN_2413898 MCM10 4 6
VCap only ILMN_2062620 NMT2 3 0
VCap only ILMN_2080611 PDSS1 3 0
VCap only ILMN_1899407 BQ884345 3 0
VCap only ILMN_2410428 PARG 3 0
VCap only ILMN_2383229 A1CF 4 0
VCap only ILMN_2362549 ZWINT 20 1
VCap only ILMN_2122953 CISD1 4 0
VCap only ILMN_2325185 TYSND1 2 0
VCap only ILMN_2355559 PSAP 13 7
VCap only ILMN_2413527 VCL 3 0
VCap only ILMN_2370976 MYOF 4 0
VCap only ILMN_2112417 PGAM1 5 4
VCap only ILMN_2227573 GSTO1 5 2
VCap only ILMN_2046003 ZDHHC6 11 0
VCap only ILMN_2363361 SFXN4 8 0
VCap only ILMN_2096719 GRK5 12 0
VCap only ILMN_2315780 TACC2 2 0
VCap only ILMN_1704571 FAM53B 5 0
VCap only ILMN_2071682 C10orf141 4 0
VCap only ILMN_2235354 PWWP2B 6 0
VCap only ILMN_2363058 PAOX 11 5
VCap only ILMN_2349061 IRF7 11 0
VCap only ILMN_2326713 CD151 12 0
VCap only ILMN_1802151 OSBPL5 5 0
VCap only ILMN_2326793 NUP98 3 0
VCap only ILMN_1785831 ZDHHC13 4 0
VCap only ILMN_2128293 APIP 15 0
VCap only ILMN_1715669 TP53I11 3 0
VCap only ILMN_2317923 TMEM132A 8 1
VCap only ILMN_2183389 TTC9C 9 5
VCap only ILMN_2363065 RTN3 10 6
VCap only ILMN_2046896 ESRRA 0 0
VCap only ILMN_2383975 PRDX5 21 10
VCap only ILMN_2339691 SYVN1 10 4
VCap only ILMN_1675354  13 8
VCap only ILMN_2400874 SCYL1 7 0
VCap only ILMN_2415536 SIPA1 13 0
VCap only ILMN_2349129 DPP3 13 0
VCap only ILMN_2377980 PPP1CA 8 7
VCap only ILMN_2377019 CORO1B 4 2
VCap only ILMN_2340721 TMEM134 15 0
VCap only ILMN_2363880 ALDH3B2 2 0
VCap only ILMN_2193591 UNC93B1 3 0
VCap only ILMN_2091310 ANO1 8 2
VCap only ILMN_1815626 DHCR7 4 0
VCap only ILMN_2408645 SPCS2 8 0
VCap only ILMN_2365686 ALG8 20 6
VCap only ILMN_2336609 SYTL2 3 0
VCap only ILMN_2213297 C11orf54 2 0
VCap only ILMN_1880256 FUT4 8 0
VCap only ILMN_2075189 SLC35F2 10 6
VCap only ILMN_2183784 TTC12 13 6
VCap only ILMN_2141790 HYOU1 8 3
VCap only ILMN_2060115 SORL1 12 0
VCap only ILMN_2263086 NTM 7 4
VCap only ILMN_2351466 NTM 7 3
VCap only ILMN_2334042 THYN1 2 0
VCap only ILMN_2225595 ACAD8 3 0
VCap only ILMN_1851610 LOC729860 2 0
VCap only ILMN_2371440 B3GAT1 3 0
VCap only ILMN_2328433 NOP2 6 0
VCap only ILMN_1658411 CHD4 9 6
VCap only ILMN_1766435 WBP11 8 0
VCap only ILMN_2071809 MGP 8 0
VCap only ILMN_2345908 DDX11 7 0
VCap only ILMN_2311674 ADCY6 8 4
VCap only ILMN_1754149 LETMD1 8 5
VCap only ILMN_2041222 KRT18 5 0
VCap only ILMN_2344204 PRR13 14 0
VCap only ILMN_2319910 DGKA 9 5
VCap only ILMN_2383455 SUOX 12 0
VCap only ILMN_2374244 DYRK2 4 0
VCap only ILMN_2291619 RAB3IP 8 0
VCap only ILMN_2131861 SOCS2 2 0
VCap only ILMN_2113490 NTN4 10 1
VCap only ILMN_2067370 SNRPF 11 6
VCap only ILMN_2332713 SLC25A3 11 7
VCap only ILMN_2330170 MYBPC1 20 0
VCap only ILMN_2324421 TXNRD1 7 0
VCap only ILMN_2323048 ERP29 13 9
VCap only ILMN_2358647 FBXO21 3 0
VCap only ILMN_2367638 CAMKK2 6 0
VCap only ILMN_2411559 PUS1 6 0
VCap only ILMN_2341254 STARD13 2 0
VCap only ILMN_2312304 INTS6 2 0
VCap only ILMN_1865735 CD511705 2 0
VCap only ILMN_2184525 LOC220115 5 0
VCap only ILMN_2344182 TMTC4 8 0
VCap only ILMN_2142353 GRTP1 11 0
VCap only ILMN_2256765 CDC16 11 7
VCap only ILMN_2082893 FLJ39632 9 5
VCap only ILMN_2347349 CCNB1IP1 13 6
VCap only ILMN_2319344 APEX1 6 4
VCap only ILMN_2294976 ANG 5 0
VCap only ILMN_2294978 ANG 6 0
VCap only ILMN_2403889 PRMT5 6 0
VCap only ILMN_2185884 DHRS4 10 0
VCap only ILMN_2333440 TM9SF1 9 6
VCap only ILMN_1750912 STXBP6 5 0
VCap only ILMN_2287276 FAM177A1 11 0
VCap only ILMN_2342240 MGAT2 6 0
VCap only ILMN_2381476 ATL1 13 0
VCap only ILMN_2153916 HSPA2 7 4
VCap only ILMN_2128741 RDH11 3 0
VCap only ILMN_2077952 GALNTL1 13 6
VCap only ILMN_2412922 C14orf43 15 0
VCap only ILMN_2106902 FOXN3 7 0
VCap only ILMN_2391789 TDP1 7 0
VCap only ILMN_1729455 EML1 5 0
VCap only ILMN_2410909 AKT1 15 0
VCap only ILMN_2372082 SNRPN 9 1
VCap only ILMN_2308338 BMF 3 0
VCap only ILMN_2391231 SORD 4 0
VCap only ILMN_2374778 DUT 14 14
VCap only ILMN_2329773 RAB27A 5 0
VCap only ILMN_2409167 ANXA2 2 0
VCap only ILMN_2346460 NARG2 3 0
VCap only ILMN_2390853 CTSH 7 1
VCap only ILMN_2404629 EFTUD1 11 5
VCap only ILMN_2346479 HOMER2 8 0
VCap only ILMN_2396956 AKAP13 3 0
VCap only ILMN_2409318 RCCD1 7 0
VCap only ILMN_2339284 CHD2 5 0
VCap only ILMN_2139970 ALDH1A3 1 0
VCap only ILMN_1676384 D28514 5 0
VCap only ILMN_2382290 KREMEN2 9 5
VCap only ILMN_2400250 FAM86A 15 9
VCap only ILMN_2081883 IQCK 20 0
VCap only ILMN_2398847 ARHGAP17 3 0
VCap only ILMN_2312709 LCMT1 0 0
VCap only ILMN_1782633 BOLA2 20 11
VCap only ILMN_2380566 SIAH1 13 0
VCap only ILMN_1763663 HEATR3 2 0
VCap only ILMN_2377240 AKTIP 2 0
VCap only ILMN_2352097 GPR56 4 0
VCap only ILMN_2305225 NDRG4 3 0
VCap only ILMN_2414027 CKLF 0 NA
VCap only ILMN_2370208 CMTM3 4 0
VCap only ILMN_2059797 NOL3 2 0
VCap only ILMN_2319588 OSGIN1 9 4
VCap only ILMN_2049642 RPA1 9 8
VCap only ILMN_2041236 GARNL4 4 0
VCap only ILMN_2310909 ATP2A3 7 0
VCap only ILMN_2342638 ASGR2 3 0
VCap only ILMN_2100689 MAP2K4 1 0
VCap only ILMN_2328986 SREBF1 10 0
VCap only ILMN_2185022 LOC339240 4 0
VCap only ILMN_2401641 ALDH3A2 0 0
VCap only ILMN_2338480 RHOT1 17 0
VCap only ILMN_2399016 MMP28 3 0
VCap only ILMN_2309534 RDM1 10 6
VCap only ILMN_2331636 ACACA 8 0
VCap only ILMN_2401618 MLX 8 0
VCap only ILMN_2367743 DQ895110 8 5
VCap only ILMN_2079890 G6PC 4 0
VCap only ILMN_2311089 BRCA1 11 7
VCap only ILMN_1810431 AK093551 9 0
VCap only ILMN_2393693 LOC652203 8 0
VCap only ILMN_2310814 MAPT 5 0
VCap only ILMN_2248589 DHX40 13 3
VCap only ILMN_1692754 TMEM49 8 5
VCap only ILMN_2378376 CYB561 9 0
VCap only ILMN_2398926 C17orf58 3 0
VCap only ILMN_2412024 JMJD6 7 2
VCap only ILMN_2391912 SEC14L1 3 0
VCap only ILMN_2285802 SEC14L1 4 0
VCap only ILMN_1659688 LGALS3BP 14 5
VCap only ILMN_2289093 KIAA1618 4 0
VCap only ILMN_2077858 SIRT7 12 0
VCap only ILMN_2140342 CCDC57 4 3
VCap only ILMN_2214144 TWSG1 5 0
VCap only ILMN_2345512 PPP4R1 8 12
VCap only ILMN_2232157 SLMO1 3 0
VCap only ILMN_2075643 ANKRD29 13 0
VCap only ILMN_2412139 CABYR 2 0
VCap only ILMN_2405602 OSBPL1A 8 0
VCap only ILMN_2381257 DSC2 14 0
VCap only ILMN_1821176 RNF125 8 8
VCap only ILMN_2207328 C18orf10 15 0
VCap only ILMN_2357086 NETO1 5 1
VCap only ILMN_2312194 CYB5A 7 4
VCap only ILMN_2319000 MATK 10 3
VCap only ILMN_2337789 MARCH2 10 6
VCap only ILMN_2181432 SPC24 22 6
VCap only ILMN_2326997 DHPS 8 6
VCap only ILMN_2342903 GIPC1 4 0
VCap only ILMN_2339627 COPE 7 3
VCap only ILMN_2222880 SLC25A42 6 2
VCap only ILMN_1729824 AK125858 0 0
VCap only ILMN_2358760 HPN 8 0
VCap only ILMN_2309848 FXYD5 10 3
VCap only ILMN_2310019 ZNF565 24 0
VCap only ILMN_2371964 MRPS12 3 0
VCap only ILMN_2109994 RAB4B 8 6
VCap only ILMN_2354391 EGLN2 3 0
VCap only ILMN_2255382 PVRL2 8 1
VCap only ILMN_2284591 OPA3 13 0
VCap only ILMN_2346649 ZNF473 4 0
VCap only ILMN_2371917 KLK2 9 0
VCap only ILMN_2223618 KRSP1 8 4
VCap only ILMN_1671651 ZNF765 1 0
VCap only ILMN_2362232 ZNF331 4 0
VCap only ILMN_2308849 MYADM 11 3
VCap only ILMN_1758497 TTYH1 16 0
VCap only ILMN_2372200 ZNF586 3 0
VCap only ILMN_1782095 FAM110A 9 0
VCap only ILMN_1841622 AI655567 0 NA
VCap only ILMN_2044832 NOP56 3 0
VCap only ILMN_2411794 PTPRA 3 0
VCap only ILMN_2367258 SMOX 2 0
VCap only ILMN_2360415 PRNP 11 1
VCap only ILMN_2352303 RASSF2 8 0
VCap only ILMN_2404539 C20orf30 8 6
VCap only ILMN_2334350 BTBD3 8 3
VCap only ILMN_2360784 RRBP1 7 0
VCap only ILMN_2268381 RRBP1 10 3
VCap only ILMN_2366246 SEC23B 8 0
VCap only ILMN_2185911 CST4 3 0
VCap only ILMN_2318685 ABHD12 8 2
VCap only ILMN_2403994 RALY 3 0
VCap only ILMN_2283388 C20orf24 6 0
VCap only ILMN_2387599 C20orf24 5 2
VCap only ILMN_2082209 TOX2 4 0
VCap only ILMN_2283196 ZSWIM3 9 0
VCap only ILMN_2120247 SLC2A10 11 0
VCap only ILMN_2322996 EYA2 13 9
VCap only ILMN_2327276 STAU1 20 10
VCap only ILMN_2162989 UBE2V1 5 0
VCap only ILMN_2325506 BCAS4 4 0
VCap only ILMN_2089073 ATP9A 12 9
VCap only ILMN_1733042 BCAS1 8 0
VCap only ILMN_2309156 PMEPA1 3 0
VCap only ILMN_2358886 EDN3 5 0
VCap only ILMN_2411864 PHACTR3 3 0
VCap only ILMN_2300894 KCNQ2 13 6
VCap only ILMN_2075800 PTK6 14 0
VCap only ILMN_2231985 HSPA13 12 7
VCap only ILMN_1838655 CR614803 9 11
VCap only ILMN_2404065 APP 0 0
VCap only ILMN_2072568 CLDN8 1 0
VCap only ILMN_2230892 IL10RB 7 0
VCap only ILMN_1757391 TMEM50B 12 0
VCap only ILMN_2047599 TMEM50B 7 2
VCap only ILMN_2326712 BACE2 9 5
VCap only ILMN_2355486 FAM3B 4 4
