"geneID","logfc.DE","B.DE","M.ChIP","A.ChIP","log.p.ChIP","B.ChIP","p.DE","p.ChIP","B.nothing","B.DE.only","B.ChIP.only","B.ChIP.DE"
"ENSG00000144746",0.154582228061889,-0.146684027164191,0.321718994914407,-8.05173745018169,-3.38817222278205,-3.3538184876537,0.463394603781571,0.0337703451920384,0.489168006802327,-1.01336431006611,-3.85737619601469,-2.27658030260698
"ENSG00000172175",0.0820199368327073,-0.18158829983027,0.704711247170513,-8.09663010211787,-3.37465300476705,-3.33982344273065,0.454727259844049,0.0342299938958669,0.51791241953426,-1.04603826978073,-3.83202175659835,-2.28769011296127
"ENSG00000143207",0.00202302231017177,-0.17370709832158,0.609401067366188,-8.65511081578602,-3.3805427156397,-3.34592126869985,0.456682094118548,0.034028981661689,0.512322829012479,-1.03820512224133,-3.84038672561069,-2.28802838027835
"ENSG00000137338",0.00856308917573739,-0.138488076548428,0.636800041554302,-7.54279904002385,-3.40555701945373,-3.37180546164447,0.465433209432898,0.0331883283878033,0.486760794352221,-1.00342810988238,-3.87667426739364,-2.28837938044965
"ENSG00000171621",0.42943745332056,-0.701234529363229,1.90216937047526,-6.8737467313925,-2.98625720936165,-2.93446273178578,0.331538573633875,0.0504760047361542,0.847090027752362,-1.56656003902234,-3.30130802231783,-2.29173280887981
"ENSG00000162836",0.0256541397292474,-0.263207300230184,1.26376222289098,-7.38966059943069,-3.32191878098228,-3.2851681446223,0.434575446847992,0.0360835288977852,0.577615102132756,-1.12595294991963,-3.75376717508286,-2.29329429422419
"ENSG00000116954",0.0416193088245107,-0.175218746924458,0.203935959258024,-8.16469618928016,-3.38648351702343,-3.35207070893971,0.456307043117501,0.0338274215474561,0.515603205080355,-1.03858955428291,-3.84541391495794,-2.29511220160021
"ENSG00000104611",0.173436948380576,-0.162787109287842,0.713761082690431,-7.58127956059192,-3.39535367375198,-3.36125000455954,0.459392855999451,0.0335286938559759,0.506611163973432,-1.02630267386507,-3.85823122582685,-2.29524328011917
"ENSG00000162613",0.202393573692788,-0.182401352553714,0.390711866401358,-8.32262266398939,-3.38214382384499,-3.3475787336203,0.454525670544556,0.0339745411741187,0.521027836316145,-1.04556673119243,-3.83875744047756,-2.29584517408631
"ENSG00000111424",0.145485203335204,-0.114612160636177,0.798643067004716,-7.17419545484686,-3.43325734057509,-3.40044317977842,0.471378284096505,0.032281617107275,0.472488831073222,-0.978170208305522,-3.91146302165738,-2.29962860916752
"ENSG00000184708",0.135445641418519,-0.153762045661032,0.321718994914407,-7.66397191917292,-3.41200299388858,-3.37847197498168,0.461635046619892,0.032975085289624,0.503181860244897,-1.01578231667219,-3.87713100156673,-2.30568173090137
"ENSG00000184220",0.115883863380406,-0.21013669617171,0.727184103022571,-8.30853722550605,-3.37310347151558,-3.33821894495607,0.447658290641253,0.0342830755248601,0.544327939011891,-1.07131704407422,-3.82038861080139,-2.30657920633811
"ENSG00000074356",0.0687378130808722,-0.150430113049725,0.0340369224626261,-7.67428156277429,-3.41570857576355,-3.38230367363926,0.462463230702354,0.03285311952787,0.501155268165864,-1.01228297865159,-3.88182174524269,-2.30707149254848
"ENSG00000177189",0.0249084489597827,-0.226532862219575,1.23800972678856,-8.746271594183,-3.36275818180624,-3.32750442169885,0.443607735903277,0.0346395847894934,0.55647045004442,-1.0873343647318,-3.80489790177235,-2.30794290282433
"ENSG00000124615",0.311967280725,-0.19189761113202,0.00326526379587272,-8.06436084154908,-3.38940488458822,-3.35509420431043,0.452172277317523,0.0337287434230627,0.532251443716097,-1.05276200047335,-3.84217750099959,-2.30997359460337
"ENSG00000165105",0.105602957132871,-0.202151676802299,0.203935959258024,-8.16469618928016,-3.38648351702343,-3.35207070893971,0.449633484325447,0.0338274215474561,0.541009089935972,-1.06222392051664,-3.83578810361073,-2.31436894779681
"ENSG00000142871",0.0972304116480465,-0.144029873849469,0.0622077994293226,-7.57058396560126,-3.42789510420812,-3.39490157080885,0.464054649404298,0.0324551837051858,0.498774896968405,-1.00477473113479,-3.89559465043358,-2.31487156848953
"ENSG00000091732",0.0199310865582456,-0.195493605538911,0.412690773120134,-7.90616810252184,-3.39184714803254,-3.35762160996077,0.451281658656497,0.0336464694542253,0.536402979383516,-1.05554253878451,-3.84319217403627,-2.31501737994985
"ENSG00000106780",0.0442502849001195,-0.208217473298256,0.0340369224626261,-8.36742874333424,-3.3836748823872,-3.34916359593395,0.44813288588194,0.0339225639628663,0.545846459007255,-1.06799075262332,-3.83100243648543,-2.31588685330435
"ENSG00000143147",0.250885840337384,-0.183351436170403,0.199116672822075,-7.79938105237281,-3.40333071333077,-3.36950264370466,0.454290124526549,0.0332622980755361,0.528495845806154,-1.04309801694227,-3.85831325856001,-2.31794418769047
"ENSG00000126767",0.152217056814863,-0.215808165953035,0.321718994914407,-8.43122707188659,-3.38283274507243,-3.3482918751605,0.446256380984697,0.0339511434520304,0.552732094412766,-1.07479785073915,-3.82753667613986,-2.32049884063155
"ENSG00000139168",0.0103230758476759,-0.358243216810323,1.56343212722319,-7.8103705057322,-3.28353077572415,-3.24531409885239,0.411384900035589,0.0374956341397239,0.653274042830586,-1.21568911280833,-3.68575960978608,-2.32477789635005
"ENSG00000122257",0.0950273957976746,-0.225924350423984,0.650223061886443,-7.94155263796595,-3.38056563512192,-3.34594499557419,0.443757933880913,0.0340282017439866,0.561542370207293,-1.08405231417636,-3.82185975043581,-2.32550618680033
"ENSG00000130449",0.245575761187746,-0.224436138495891,0.390711866401358,-8.32262266398939,-3.38214382384499,-3.3475787336203,0.444125310077234,0.0339745411741187,0.56063831824318,-1.08249997407203,-3.82386482946416,-2.3260264609886
"ENSG00000145103",0.180554888422233,-0.221128290682754,0.0163373453632253,-8.20442827495728,-3.38561096437676,-3.35116759287292,0.444942095210107,0.0338569506346255,0.558612856052137,-1.0790561233185,-3.8282844877246,-2.32714334042312
"ENSG00000131323",0.0521706298503223,-0.214651467445806,0.226408815110082,-7.95278906589197,-3.39363905609327,-3.35947585081639,0.446542232368747,0.0335862320604492,0.555020112026593,-1.07212527927755,-3.8381096429203,-2.33058943206697
"ENSG00000125398",0.300085818850412,-0.354831991248391,1.40352416526614,-7.45954157061827,-3.29229427198247,-3.2544174394362,0.412211168281784,0.0371684769046124,0.653116019771237,-1.21133439304733,-3.69514561351503,-2.33108433751721
